"D_X","E850","SH2","SI","SIC","SIN","SIP","SLambda_0","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","p_rgh","sourceXI_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.5e-16,0.041108,0.00026898,0.2021,0.00052996,0.049423,0.014774,1.254e-08,1.316e-26,-4.9629e-14,4.312e-14,0,5.053e-11,4.7224e-11,6.4467e-13,5.2494e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.002424,0.0015,0.002424,5e-06
2.5e-16,0.041105,0.00026769,0.20209,0.0005273,0.049426,0.014775,1.254e-08,1.3649e-26,-5.223e-14,4.2385e-14,0,5.053e-11,4.7224e-11,6.4467e-13,5.2494e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.002427,0.0015,0.002427,5e-06
2.5e-16,0.041102,0.00026639,0.20207,0.00052464,0.049429,0.014776,1.254e-08,1.4137e-26,-5.4832e-14,4.1651e-14,0,5.053e-11,4.7224e-11,6.4467e-13,5.2494e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.00243,0.0015,0.00243,5e-06
2.5e-16,0.041099,0.00026509,0.20206,0.00052199,0.049432,0.014778,1.254e-08,1.3495e-26,-5.5852e-14,4.089e-14,0,5.053e-11,4.7224e-11,6.4467e-13,5.2494e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.002433,0.0015,0.002433,5e-06
2.5e-16,0.041095,0.0002638,0.20205,0.00051933,0.049435,0.014779,1.254e-08,1.2854e-26,-5.6872e-14,4.0129e-14,0,5.053e-11,4.7224e-11,6.4467e-13,5.2494e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.002436,0.0015,0.002436,5e-06
2.5e-16,0.041092,0.0002625,0.20204,0.00051668,0.049438,0.01478,1.254e-08,1.2592e-26,-5.744e-14,3.9727e-14,0,5.053e-11,4.7224e-11,6.4467e-13,5.2494e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.002439,0.0015,0.002439,5e-06
2.5e-16,0.041089,0.0002612,0.20203,0.00051402,0.049441,0.014781,1.254e-08,1.271e-26,-5.7554e-14,3.9685e-14,0,5.053e-11,4.7224e-11,6.4467e-13,5.2494e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.002442,0.0015,0.002442,5e-06
2.5e-16,0.041086,0.00025991,0.20202,0.00051136,0.049444,0.014782,1.254e-08,1.2828e-26,-5.7669e-14,3.9643e-14,0,5.053e-11,4.7224e-11,6.4467e-13,5.2494e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.002445,0.0015,0.002445,5e-06
2.5e-16,0.041083,0.00025861,0.20201,0.00050871,0.049447,0.014784,1.254e-08,1.163e-26,-5.8321e-14,3.8647e-14,0,5.053e-11,4.7224e-11,6.4467e-13,5.2494e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.002448,0.0015,0.002448,5e-06
2.5e-16,0.041081,0.00025731,0.202,0.00050605,0.04945,0.014785,1.254e-08,1.0432e-26,-5.8972e-14,3.7651e-14,0,5.053e-11,4.7224e-11,6.4467e-13,5.2494e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.002451,0.0015,0.002451,5e-06
2.5e-16,0.041079,0.00025601,0.20199,0.00050339,0.049453,0.014786,1.254e-08,9.2596e-27,-5.9559e-14,3.718e-14,0,5.053e-11,4.7224e-11,6.4467e-13,5.2494e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.002454,0.0015,0.002454,5e-06
2.5e-16,0.041078,0.00025472,0.20198,0.00050074,0.049456,0.014787,1.254e-08,8.1127e-27,-6.0079e-14,3.7233e-14,0,5.053e-11,4.7224e-11,6.4467e-13,5.2494e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.002457,0.0015,0.002457,5e-06
2.5e-16,0.041077,0.00025342,0.20197,0.00049808,0.049459,0.014788,1.254e-08,6.9657e-27,-6.06e-14,3.7285e-14,0,5.053e-11,4.7224e-11,6.4467e-13,5.2494e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.00246,0.0015,0.00246,5e-06
2.5e-16,0.041079,0.00025212,0.20195,0.00049543,0.049462,0.014789,1.254e-08,6.8283e-27,-6.1094e-14,3.7108e-14,0,5.053e-11,4.7224e-11,6.4467e-13,5.2494e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.002463,0.0015,0.002463,5e-06
2.5e-16,0.04108,0.00025083,0.20194,0.00049277,0.049465,0.014791,1.254e-08,6.6908e-27,-6.1588e-14,3.6931e-14,0,5.053e-11,4.7224e-11,6.4467e-13,5.2494e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.002466,0.0015,0.002466,5e-06
2.5e-16,0.041083,0.00024953,0.20193,0.00049011,0.049468,0.014792,1.254e-08,7.6628e-27,-6.1849e-14,3.5711e-14,0,5.053e-11,4.7224e-11,6.4467e-13,5.2494e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.002469,0.0015,0.002469,5e-06
2.5e-16,0.041088,0.00024823,0.20192,0.00048746,0.049471,0.014793,1.254e-08,9.7444e-27,-6.1876e-14,3.3448e-14,0,5.053e-11,4.7224e-11,6.4467e-13,5.2494e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.002472,0.0015,0.002472,5e-06
2.5e-16,0.041092,0.00024694,0.20191,0.0004848,0.049474,0.014794,1.254e-08,1.1826e-26,-6.1903e-14,3.1185e-14,0,5.053e-11,4.7224e-11,6.4467e-13,5.2494e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.002475,0.0015,0.002475,5e-06
2.5e-16,0.0411,0.00024564,0.2019,0.00048214,0.049477,0.014795,1.254e-08,1.3797e-26,-6.3739e-14,3.0838e-14,0,5.053e-11,4.7224e-11,6.4467e-13,5.2494e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.002478,0.0015,0.002478,5e-06
2.5e-16,0.041108,0.00024434,0.20189,0.00047949,0.04948,0.014796,1.254e-08,1.5767e-26,-6.5575e-14,3.0491e-14,0,5.053e-11,4.7224e-11,6.4467e-13,5.2494e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.002481,0.0015,0.002481,5e-06
2.5e-16,0.041118,0.00024305,0.20188,0.00047683,0.049483,0.014798,1.254e-08,1.6704e-26,-6.645e-14,3.0092e-14,0,5.053e-11,4.7224e-11,6.4467e-13,5.2494e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.002484,0.0015,0.002484,5e-06
2.5e-16,0.04113,0.00024175,0.20187,0.00047418,0.049486,0.014799,1.254e-08,1.6608e-26,-6.6362e-14,2.9641e-14,0,5.053e-11,4.7224e-11,6.4467e-13,5.2494e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.002487,0.0015,0.002487,5e-06
2.5e-16,0.041142,0.00024045,0.20186,0.00047152,0.049489,0.0148,1.254e-08,1.6512e-26,-6.6274e-14,2.919e-14,0,5.053e-11,4.7224e-11,6.4467e-13,5.2494e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.00249,0.0015,0.00249,5e-06
2.5e-16,0.041158,0.00023916,0.20184,0.00046886,0.049492,0.014801,1.254e-08,1.4844e-26,-6.5772e-14,2.8974e-14,0,5.053e-11,4.7224e-11,6.4467e-13,5.2494e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.002493,0.0015,0.002493,5e-06
2.5e-16,0.041174,0.00023786,0.20183,0.00046621,0.049495,0.014802,1.254e-08,1.3175e-26,-6.527e-14,2.8757e-14,0,5.053e-11,4.7224e-11,6.4467e-13,5.2494e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.002496,0.0015,0.002496,5e-06
2.5e-16,0.041192,0.00023656,0.20182,0.00046355,0.049498,0.014803,1.254e-08,1.1777e-26,-6.5502e-14,2.8546e-14,0,5.053e-11,4.7224e-11,6.4467e-13,5.2494e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.002499,0.0015,0.002499,5e-06
2.5e-16,0.041212,0.00023527,0.20181,0.0004609,0.049501,0.014805,1.254e-08,1.0649e-26,-6.6467e-14,2.8339e-14,0,5.053e-11,4.7224e-11,6.4467e-13,5.2494e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.002502,0.0015,0.002502,5e-06
2.5e-16,0.041232,0.00023397,0.2018,0.00045824,0.049504,0.014806,1.254e-08,9.5206e-27,-6.7433e-14,2.8132e-14,0,5.053e-11,4.7224e-11,6.4467e-13,5.2494e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.002505,0.0015,0.002505,5e-06
2.5e-16,0.041256,0.00023267,0.20179,0.00045558,0.049507,0.014807,1.254e-08,8.8398e-27,-6.7085e-14,2.6391e-14,0,5.053e-11,4.7224e-11,6.4467e-13,5.2494e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.002508,0.0015,0.002508,5e-06
2.5e-16,0.041279,0.00023138,0.20178,0.00045293,0.04951,0.014808,1.254e-08,8.1591e-27,-6.6736e-14,2.465e-14,0,5.053e-11,4.7224e-11,6.4467e-13,5.2494e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.002511,0.0015,0.002511,5e-06
2.5e-16,0.041304,0.00023008,0.20177,0.00045027,0.049513,0.014809,1.254e-08,7.9402e-27,-6.7502e-14,2.3271e-14,0,5.053e-11,4.7224e-11,6.4467e-13,5.2494e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.002514,0.0015,0.002514,5e-06
2.5e-16,0.041331,0.00022878,0.20176,0.00044761,0.049516,0.014811,1.254e-08,8.1832e-27,-6.9381e-14,2.2254e-14,0,5.053e-11,4.7224e-11,6.4467e-13,5.2494e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.002517,0.0015,0.002517,5e-06
2.5e-16,0.041357,0.00022748,0.20175,0.00044496,0.049519,0.014812,1.254e-08,8.4262e-27,-7.1259e-14,2.1237e-14,0,5.053e-11,4.7224e-11,6.4467e-13,5.2494e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.00252,0.0015,0.00252,5e-06
2.5e-16,0.041385,0.00022619,0.20174,0.0004423,0.049522,0.014813,1.254e-08,9.7499e-27,-7.0554e-14,1.9798e-14,0,5.053e-11,4.7224e-11,6.4467e-13,5.2494e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.002523,0.0015,0.002523,5e-06
2.5e-16,0.041413,0.00022489,0.20172,0.00043965,0.049525,0.014814,1.254e-08,1.1074e-26,-6.9849e-14,1.8358e-14,0,5.053e-11,4.7224e-11,6.4467e-13,5.2494e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.002526,0.0015,0.002526,5e-06
2.5e-16,0.041441,0.00022359,0.20171,0.00043699,0.049528,0.014815,1.254e-08,1.1341e-26,-6.9449e-14,1.7322e-14,0,5.053e-11,4.7224e-11,6.4467e-13,5.2495e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.002529,0.0015,0.002529,5e-06
2.5e-16,0.041469,0.0002223,0.2017,0.00043433,0.049531,0.014816,1.254e-08,1.0552e-26,-6.9355e-14,1.6691e-14,0,5.053e-11,4.7224e-11,6.4467e-13,5.2495e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.002532,0.0015,0.002532,5e-06
2.5e-16,0.041498,0.000221,0.20169,0.00043168,0.049534,0.014818,1.254e-08,9.7628e-27,-6.9261e-14,1.6059e-14,0,5.053e-11,4.7224e-11,6.4467e-13,5.2495e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.002535,0.0015,0.002535,5e-06
2.5e-16,0.041524,0.0002197,0.20168,0.00042902,0.049537,0.014819,1.254e-08,8.2366e-27,-6.9307e-14,1.4763e-14,0,5.053e-11,4.7224e-11,6.4467e-13,5.2495e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.002538,0.0015,0.002538,5e-06
2.5e-16,0.041551,0.00021841,0.20167,0.00042636,0.04954,0.01482,1.254e-08,6.7105e-27,-6.9353e-14,1.3466e-14,0,5.053e-11,4.7224e-11,6.4467e-13,5.2495e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.002541,0.0015,0.002541,5e-06
2.5e-16,0.041576,0.00021711,0.20166,0.00042371,0.049543,0.014821,1.254e-08,6.632e-27,-6.9322e-14,1.2143e-14,0,5.053e-11,4.7224e-11,6.4467e-13,5.2495e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.002544,0.0015,0.002544,5e-06
2.5e-16,0.041599,0.00021581,0.20165,0.00042105,0.049546,0.014822,1.254e-08,8.0011e-27,-6.9215e-14,1.0791e-14,0,5.053e-11,4.7224e-11,6.4467e-13,5.2495e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.002547,0.0015,0.002547,5e-06
2.5e-16,0.041622,0.00021452,0.20164,0.0004184,0.049549,0.014824,1.254e-08,9.3701e-27,-6.9107e-14,9.4402e-15,0,5.053e-11,4.7224e-11,6.4467e-13,5.2495e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.00255,0.0015,0.00255,5e-06
2.5e-16,0.04164,0.00021322,0.20163,0.00041574,0.049552,0.014825,1.254e-08,1.0671e-26,-6.9316e-14,9.1744e-15,0,5.053e-11,4.7224e-11,6.4467e-13,5.2495e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.002553,0.0015,0.002553,5e-06
2.5e-16,0.041657,0.00021192,0.20162,0.00041308,0.049555,0.014826,1.254e-08,1.1972e-26,-6.9525e-14,8.9087e-15,0,5.053e-11,4.7224e-11,6.4467e-13,5.2495e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.002556,0.0015,0.002556,5e-06
2.5e-16,0.041671,0.00021063,0.2016,0.00041043,0.049558,0.014827,1.254e-08,1.3308e-26,-6.9206e-14,8.8503e-15,0,5.053e-11,4.7224e-11,6.4467e-13,5.2495e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.002559,0.0015,0.002559,5e-06
2.5e-16,0.041681,0.00020933,0.20159,0.00040777,0.049561,0.014828,1.254e-08,1.4679e-26,-6.8358e-14,8.9993e-15,0,5.053e-11,4.7224e-11,6.4467e-13,5.2495e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.002562,0.0015,0.002562,5e-06
2.5e-16,0.041691,0.00020803,0.20158,0.00040512,0.049564,0.014829,1.254e-08,1.605e-26,-6.7511e-14,9.1483e-15,0,5.053e-11,4.7224e-11,6.4467e-13,5.2495e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.002565,0.0015,0.002565,5e-06
2.5e-16,0.041691,0.00020674,0.20157,0.00040246,0.049567,0.014831,1.254e-08,1.6448e-26,-6.8757e-14,8.9007e-15,0,5.053e-11,4.7224e-11,6.4467e-13,5.2495e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.002568,0.0015,0.002568,5e-06
2.5e-16,0.041691,0.00020544,0.20156,0.0003998,0.04957,0.014832,1.254e-08,1.6846e-26,-7.0002e-14,8.653e-15,0,5.053e-11,4.7224e-11,6.4467e-13,5.2495e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.002571,0.0015,0.002571,5e-06
2.5e-16,0.041686,0.00020414,0.20155,0.00039715,0.049573,0.014833,1.254e-08,1.6816e-26,-7.025e-14,7.9564e-15,0,5.053e-11,4.7224e-11,6.4467e-13,5.2495e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.002574,0.0015,0.002574,5e-06
2.5e-16,0.041675,0.00020285,0.20154,0.00039449,0.049576,0.014834,1.254e-08,1.6355e-26,-6.95e-14,6.8109e-15,0,5.053e-11,4.7224e-11,6.4467e-13,5.2495e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.002577,0.0015,0.002577,5e-06
2.5e-16,0.041664,0.00020155,0.20153,0.00039183,0.049579,0.014835,1.254e-08,1.5895e-26,-6.8749e-14,5.6654e-15,0,5.053e-11,4.7224e-11,6.4467e-13,5.2495e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.00258,0.0015,0.00258,5e-06
2.5e-16,0.041639,0.00020025,0.20152,0.00038918,0.049582,0.014836,1.254e-08,1.7983e-26,-6.8058e-14,5.9182e-15,0,5.053e-11,4.7224e-11,6.4467e-13,5.2495e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.002583,0.0015,0.002583,5e-06
2.5e-16,0.041615,0.00019896,0.20151,0.00038652,0.049585,0.014838,1.254e-08,2.007e-26,-6.7367e-14,6.171e-15,0,5.053e-11,4.7224e-11,6.4467e-13,5.2495e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.002586,0.0015,0.002586,5e-06
2.5e-16,0.041584,0.00019766,0.2015,0.00038387,0.049588,0.014839,1.254e-08,2.0105e-26,-6.7011e-14,6.005e-15,0,5.053e-11,4.7224e-11,6.4467e-13,5.2495e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.002589,0.0015,0.002589,5e-06
2.5e-16,0.041546,0.00019636,0.20148,0.00038121,0.049591,0.01484,1.254e-08,1.8088e-26,-6.6992e-14,5.4202e-15,0,5.053e-11,4.7224e-11,6.4467e-13,5.2495e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.002592,0.0015,0.002592,5e-06
2.5e-16,0.041508,0.00019507,0.20147,0.00037855,0.049594,0.014841,1.254e-08,1.6071e-26,-6.6972e-14,4.8355e-15,0,5.053e-11,4.7224e-11,6.4467e-13,5.2495e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0205e-18,2.3079e-18,7.9111e-12,1,0.002595,0.0015,0.002595,5e-06
2.5e-16,0.041455,0.00019377,0.20146,0.0003759,0.049597,0.014842,1.254e-08,1.2567e-26,-6.57e-14,3.969e-15,0,5.053e-11,4.7224e-11,6.4467e-13,5.2495e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0206e-18,2.3079e-18,7.9111e-12,1,0.002598,0.0015,0.002598,5e-06
2.5e-16,0.041403,0.00019247,0.20145,0.00037324,0.0496,0.014844,1.254e-08,9.0629e-27,-6.4428e-14,3.1025e-15,0,5.053e-11,4.7224e-11,6.4467e-13,5.2495e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0206e-18,2.3079e-18,7.9111e-12,1,0.002601,0.0015,0.002601,5e-06
2.5e-16,0.041343,0.00019118,0.20144,0.00037059,0.049603,0.014845,1.254e-08,8.7641e-27,-6.3574e-14,2.2448e-15,0,5.053e-11,4.7224e-11,6.4467e-13,5.2495e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0206e-18,2.3079e-18,7.9111e-12,1,0.002604,0.0015,0.002604,5e-06
2.5e-16,0.041276,0.00018988,0.20143,0.00036793,0.049606,0.014846,1.254e-08,1.167e-26,-6.3139e-14,1.396e-15,0,5.053e-11,4.7224e-11,6.4467e-13,5.2495e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0206e-18,2.3079e-18,7.9111e-12,1,0.002607,0.0015,0.002607,5e-06
2.5e-16,0.041208,0.00018858,0.20142,0.00036527,0.049609,0.014847,1.254e-08,1.4576e-26,-6.2703e-14,5.472e-16,0,5.053e-11,4.7224e-11,6.4467e-13,5.2495e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0206e-18,2.3079e-18,7.9111e-12,1,0.00261,0.0015,0.00261,5e-06
2.5e-16,0.041127,0.00018729,0.20141,0.00036262,0.049612,0.014848,1.254e-08,1.5104e-26,-6.2725e-14,-1.1911e-16,0,5.053e-11,4.7224e-11,6.4467e-13,5.2495e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0206e-18,2.3079e-18,7.9111e-12,1,0.002613,0.0015,0.002613,5e-06
2.5e-16,0.041046,0.00018599,0.2014,0.00035996,0.049615,0.014849,1.254e-08,1.5632e-26,-6.2746e-14,-7.8542e-16,0,5.053e-11,4.7224e-11,6.4467e-13,5.2495e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0206e-18,2.3079e-18,7.9111e-12,1,0.002616,0.0015,0.002616,5e-06
2.5e-16,0.040958,0.00018469,0.20139,0.00035731,0.049618,0.014851,1.254e-08,1.4962e-26,-6.1978e-14,-1.7414e-15,0,5.053e-11,4.7224e-11,6.4467e-13,5.2495e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0206e-18,2.3079e-18,7.9111e-12,1,0.002619,0.0015,0.002619,5e-06
2.5e-16,0.040864,0.00018339,0.20138,0.00035465,0.049621,0.014852,1.254e-08,1.3093e-26,-6.042e-14,-2.9871e-15,0,5.053e-11,4.7224e-11,6.4467e-13,5.2495e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0206e-18,2.3079e-18,7.9111e-12,1,0.002622,0.0015,0.002622,5e-06
2.5e-16,0.04077,0.0001821,0.20136,0.00035199,0.049624,0.014853,1.254e-08,1.1225e-26,-5.8862e-14,-4.2328e-15,0,5.053e-11,4.7224e-11,6.4467e-13,5.2495e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0206e-18,2.3079e-18,7.9111e-12,1,0.002625,0.0015,0.002625,5e-06
2.5e-16,0.040665,0.0001808,0.20135,0.00034934,0.049627,0.014854,1.254e-08,1.0031e-26,-5.7735e-14,-5.127e-15,0,5.053e-11,4.7224e-11,6.4467e-13,5.2495e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0206e-18,2.3079e-18,7.9111e-12,1,0.002628,0.0015,0.002628,5e-06
2.5e-16,0.040559,0.0001795,0.20134,0.00034668,0.04963,0.014855,1.254e-08,8.836e-27,-5.6608e-14,-6.0212e-15,0,5.053e-11,4.7224e-11,6.4467e-13,5.2495e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0206e-18,2.3079e-18,7.9111e-12,1,0.002631,0.0015,0.002631,5e-06
2.5e-16,0.040449,0.00017821,0.20133,0.00034403,0.049633,0.014856,1.254e-08,8.2085e-27,-5.5547e-14,-6.3567e-15,0,5.053e-11,4.7224e-11,6.4467e-13,5.2495e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0206e-18,2.3079e-18,7.9111e-12,1,0.002634,0.0015,0.002634,5e-06
2.5e-16,0.040335,0.00017691,0.20132,0.00034137,0.049636,0.014858,1.254e-08,8.1479e-27,-5.4553e-14,-6.1338e-15,0,5.053e-11,4.7224e-11,6.4467e-13,5.2495e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0206e-18,2.3079e-18,7.9111e-12,1,0.002637,0.0015,0.002637,5e-06
2.5e-16,0.04022,0.00017561,0.20131,0.00033871,0.049639,0.014859,1.254e-08,8.0873e-27,-5.3559e-14,-5.9108e-15,0,5.053e-11,4.7224e-11,6.4467e-13,5.2495e-10,6.6973e-12,4.461e-11,4.1692e-11,5.6914e-13,1,3,20.049,2.0206e-18,2.3079e-18,7.9111e-12,1,0.00264,0.0015,0.00264,5e-06
