,0,1,2,3,4,5,6,7,8,9,SSout,SACout,SICout,SH2out,SINout,SIPout,SIout,XPBout,XSout,XIout,time
246,326.802292518354,311.5299855731639,0.0004966796467900673,0.6016772032461267,87.12356560448644,17.75571580026196,150.70362887666133,394.36364802357934,113.7591148368796,102.00720834994829,326.802292518354,311.5299855731639,0.0004966796467900673,0.6016772032461267,87.12356560448644,17.75571580026196,150.70362887666133,394.36364802357934,113.7591148368796,102.00720834994829,0.6157697121401753
247,326.7339534327888,311.54764878896555,0.000496688353987889,0.6109520552074853,87.12475864143396,17.75592987384493,150.70669491923107,394.32358054402727,113.82775806834414,102.01595470253756,326.7339534327888,311.54764878896555,0.000496688353987889,0.6109520552074853,87.12475864143396,17.75592987384493,150.70669491923107,394.32358054402727,113.82775806834414,102.01595470253756,0.6182728410513142
248,326.66562365272256,311.5653118643026,0.0004966970788594571,0.6202271631534151,87.12595172436768,17.756143966338904,150.7097628110379,394.2835171145123,113.89638009338802,102.02470633035682,326.66562365272256,311.5653118643026,0.0004966970788594571,0.6202271631534151,87.12595172436768,17.756143966338904,150.7097628110379,394.2835171145123,113.89638009338802,102.02470633035682,0.6207759699624531
249,326.59730317680373,311.5829747988929,0.000496705821399684,0.6295025268438935,87.12714485325377,17.75635807773484,150.71283255151056,394.2434577346225,113.9649809166863,102.03346323177645,326.59730317680373,311.5829747988929,0.000496705821399684,0.6295025268438935,87.12714485325377,17.75635807773484,150.71283255151056,394.2434577346225,113.9649809166863,102.03346323177645,0.623279098873592
250,326.5289920036812,311.6006375924546,0.0004967145816034831,0.6387781460389572,87.12833802805844,17.75657220802369,150.71590414007792,394.20340240394603,114.03356054291316,102.0422254051671,326.5289920036812,311.6006375924546,0.0004967145816034831,0.6387781460389572,87.12833802805844,17.75657220802369,150.71590414007792,394.20340240394603,114.03356054291316,102.0422254051671,0.6257822277847309
251,326.46069013200383,311.6183002447058,0.0004967233594657689,0.6480540204987048,87.1295312487478,17.756786357196415,150.71897757616892,394.16335112207094,114.10211897674188,102.05099284889981,326.46069013200383,311.6183002447058,0.0004967233594657689,0.6480540204987048,87.1295312487478,17.756786357196415,150.71897757616892,394.16335112207094,114.10211897674188,102.05099284889981,0.6282853566958698
252,326.39239756042093,311.6359627553645,0.0004967321549814569,0.6573301499832861,87.13072451528805,17.75700052524396,150.7220528592126,394.12330388858555,114.17065622284494,102.05976556134591,326.39239756042093,311.6359627553645,0.0004967321549814569,0.6573301499832861,87.13072451528805,17.75700052524396,150.7220528592126,394.12330388858555,114.17065622284494,102.05976556134591,0.6307884856070087
253,326.32411428758184,311.65362512414936,0.0004967409681454635,0.6666065342529306,87.13191782764534,17.757214712157285,150.7251299886382,394.0832607030782,114.23917228589369,102.0685435408772,326.32411428758184,311.65362512414936,0.0004967409681454635,0.6666065342529306,87.13191782764534,17.757214712157285,150.7251299886382,394.0832607030782,114.23917228589369,102.0685435408772,0.6332916145181477
254,326.25584031213606,311.67128735077847,0.0004967497989527068,0.6758831730679186,87.1331111857859,17.75742891792736,150.72820896387512,394.0432215651373,114.3076671705587,102.07732678586576,326.25584031213606,311.67128735077847,0.0004967497989527068,0.6758831730679186,87.1331111857859,17.75742891792736,150.72820896387512,394.0432215651373,114.3076671705587,102.07732678586576,0.6357947434292867
255,326.1875756327334,311.6889494349703,0.0004967586473981056,0.6851600661885956,87.13430458967592,17.757643142545138,150.73128978435273,394.00318647435097,114.37614088150956,102.08611529468406,326.1875756327334,311.6889494349703,0.0004967586473981056,0.6851600661885956,87.13430458967592,17.757643142545138,150.73128978435273,394.00318647435097,114.37614088150956,102.08611529468406,0.6382978723404256
