"D_X","E850","SI","SLambda_0","Su","U:0","U:1","U:2","XI","XI_VS","XPB","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","sourceXI_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.5e-16,20.908,0.20284,3.0686e-06,7.5117e-23,8.276e-12,1.0422e-11,0,1.3072e-09,1.2217e-09,1.545e-07,1.9712e-09,6.319e-09,5.9056e-09,8.0618e-11,1,2.861e-16,2.0685e-09,1,0.002268,0.0015,0.002268,5e-06
2.5e-16,20.936,0.20283,3.075e-06,7.3213e-23,8.1774e-12,1.0352e-11,0,1.3093e-09,1.2237e-09,1.5483e-07,1.9753e-09,6.331e-09,5.9169e-09,8.0772e-11,1,2.8664e-16,2.0728e-09,1,0.002271,0.0015,0.002271,5e-06
2.5e-16,20.976,0.20282,3.0844e-06,7.0648e-23,8.0805e-12,1.0286e-11,0,1.3124e-09,1.2265e-09,1.5531e-07,1.9814e-09,6.3486e-09,5.9333e-09,8.0996e-11,1,2.8744e-16,2.0792e-09,1,0.002274,0.0015,0.002274,5e-06
2.5e-16,21.025,0.2028,3.0967e-06,6.7424e-23,7.9855e-12,1.0223e-11,0,1.3164e-09,1.2302e-09,1.5593e-07,1.9894e-09,6.3716e-09,5.9548e-09,8.129e-11,1,2.8848e-16,2.0875e-09,1,0.002277,0.0015,0.002277,5e-06
2.5e-16,21.075,0.20279,3.1091e-06,6.4199e-23,7.8905e-12,1.0159e-11,0,1.3203e-09,1.234e-09,1.5656e-07,1.9974e-09,6.3946e-09,5.9763e-09,8.1583e-11,1,2.8952e-16,2.0958e-09,1,0.00228,0.0015,0.00228,5e-06
2.5e-16,21.143,0.20278,3.1269e-06,6.0273e-23,7.8017e-12,1.0101e-11,0,1.3261e-09,1.2393e-09,1.5747e-07,2.009e-09,6.4278e-09,6.0073e-09,8.2007e-11,1,2.9102e-16,2.1079e-09,1,0.002283,0.0015,0.002283,5e-06
2.5e-16,21.212,0.20277,3.1447e-06,5.6347e-23,7.7129e-12,1.0042e-11,0,1.3318e-09,1.2447e-09,1.5837e-07,2.0205e-09,6.461e-09,6.0383e-09,8.243e-11,1,2.9253e-16,2.1199e-09,1,0.002286,0.0015,0.002286,5e-06
2.5e-16,21.288,0.20276,3.1646e-06,5.1646e-23,7.6275e-12,9.9848e-12,0,1.3382e-09,1.2507e-09,1.5939e-07,2.0335e-09,6.4982e-09,6.0731e-09,8.2905e-11,1,2.9421e-16,2.1334e-09,1,0.002289,0.0015,0.002289,5e-06
2.5e-16,21.371,0.20275,3.1867e-06,4.6171e-23,7.5455e-12,9.9297e-12,0,1.3453e-09,1.2573e-09,1.6051e-07,2.0478e-09,6.5393e-09,6.1115e-09,8.3429e-11,1,2.9607e-16,2.1484e-09,1,0.002292,0.0015,0.002292,5e-06
2.5e-16,21.454,0.20273,3.2088e-06,4.0696e-23,7.4635e-12,9.8746e-12,0,1.3524e-09,1.2639e-09,1.6163e-07,2.0621e-09,6.5804e-09,6.1499e-09,8.3954e-11,1,2.9793e-16,2.1633e-09,1,0.002295,0.0015,0.002295,5e-06
2.5e-16,21.543,0.20272,3.2334e-06,3.5312e-23,7.3902e-12,9.8204e-12,0,1.3603e-09,1.2713e-09,1.6288e-07,2.0781e-09,6.6263e-09,6.1928e-09,8.454e-11,1,3.0001e-16,2.18e-09,1,0.002298,0.0015,0.002298,5e-06
2.5e-16,21.633,0.20271,3.2581e-06,2.9928e-23,7.3169e-12,9.7661e-12,0,1.3682e-09,1.2787e-09,1.6414e-07,2.0941e-09,6.6723e-09,6.2358e-09,8.5126e-11,1,3.0209e-16,2.1967e-09,1,0.002301,0.0015,0.002301,5e-06
2.5e-16,21.722,0.2027,3.2829e-06,2.8023e-23,7.2473e-12,9.7113e-12,0,1.3762e-09,1.2862e-09,1.654e-07,2.1102e-09,6.7187e-09,6.2791e-09,8.5717e-11,1,3.0419e-16,2.2135e-09,1,0.002304,0.0015,0.002304,5e-06
2.5e-16,21.809,0.20269,3.3081e-06,2.9596e-23,7.1814e-12,9.656e-12,0,1.3843e-09,1.2937e-09,1.6668e-07,2.1265e-09,6.7655e-09,6.3229e-09,8.6315e-11,1,3.0631e-16,2.2305e-09,1,0.002307,0.0015,0.002307,5e-06
2.5e-16,21.897,0.20268,3.3332e-06,3.117e-23,7.1154e-12,9.6006e-12,0,1.3924e-09,1.3013e-09,1.6796e-07,2.1428e-09,6.8124e-09,6.3667e-09,8.6913e-11,1,3.0843e-16,2.2475e-09,1,0.00231,0.0015,0.00231,5e-06
2.5e-16,21.977,0.20266,3.3567e-06,3.7276e-23,7.057e-12,9.542e-12,0,1.4e-09,1.3084e-09,1.6915e-07,2.1581e-09,6.8564e-09,6.4079e-09,8.7475e-11,1,3.1043e-16,2.2634e-09,1,0.002313,0.0015,0.002313,5e-06
2.5e-16,22.056,0.20265,3.3803e-06,4.3383e-23,6.9986e-12,9.4834e-12,0,1.4076e-09,1.3155e-09,1.7035e-07,2.1734e-09,6.9005e-09,6.449e-09,8.8037e-11,1,3.1242e-16,2.2794e-09,1,0.002316,0.0015,0.002316,5e-06
2.5e-16,22.128,0.20264,3.4023e-06,4.5823e-23,6.9432e-12,9.4229e-12,0,1.4147e-09,1.3222e-09,1.7147e-07,2.1876e-09,6.9416e-09,6.4875e-09,8.8562e-11,1,3.1428e-16,2.2942e-09,1,0.002319,0.0015,0.002319,5e-06
2.5e-16,22.194,0.20263,3.4226e-06,4.4598e-23,6.8906e-12,9.3606e-12,0,1.4214e-09,1.3284e-09,1.725e-07,2.2008e-09,6.9798e-09,6.5232e-09,8.9049e-11,1,3.1601e-16,2.308e-09,1,0.002322,0.0015,0.002322,5e-06
2.5e-16,22.259,0.20262,3.443e-06,4.3372e-23,6.8381e-12,9.2983e-12,0,1.428e-09,1.3346e-09,1.7354e-07,2.214e-09,7.018e-09,6.5589e-09,8.9537e-11,1,3.1774e-16,2.3218e-09,1,0.002325,0.0015,0.002325,5e-06
2.5e-16,22.309,0.20261,3.4591e-06,3.8695e-23,6.7908e-12,9.2322e-12,0,1.4333e-09,1.3396e-09,1.7436e-07,2.2245e-09,7.0484e-09,6.5873e-09,8.9925e-11,1,3.1912e-16,2.3327e-09,1,0.002328,0.0015,0.002328,5e-06
2.5e-16,22.358,0.20259,3.4753e-06,3.4018e-23,6.7434e-12,9.1661e-12,0,1.4387e-09,1.3446e-09,1.7518e-07,2.2349e-09,7.0788e-09,6.6157e-09,9.0313e-11,1,3.2049e-16,2.3436e-09,1,0.002331,0.0015,0.002331,5e-06
2.5e-16,22.4,0.20258,3.4891e-06,3.0606e-23,6.6976e-12,9.0982e-12,0,1.4433e-09,1.3488e-09,1.7588e-07,2.2439e-09,7.105e-09,6.6402e-09,9.0646e-11,1,3.2168e-16,2.353e-09,1,0.002334,0.0015,0.002334,5e-06
2.5e-16,22.434,0.20257,3.5006e-06,2.8457e-23,6.6534e-12,9.0284e-12,0,1.4471e-09,1.3525e-09,1.7646e-07,2.2514e-09,7.1269e-09,6.6606e-09,9.0925e-11,1,3.2267e-16,2.3607e-09,1,0.002337,0.0015,0.002337,5e-06
2.5e-16,22.468,0.20256,3.5121e-06,2.6309e-23,6.6092e-12,8.9587e-12,0,1.451e-09,1.3561e-09,1.7705e-07,2.2588e-09,7.1487e-09,6.6811e-09,9.1204e-11,1,3.2366e-16,2.3685e-09,1,0.00234,0.0015,0.00234,5e-06
2.5e-16,22.487,0.20255,3.5191e-06,2.7008e-23,6.5677e-12,8.8857e-12,0,1.4534e-09,1.3583e-09,1.774e-07,2.2633e-09,7.1622e-09,6.6936e-09,9.1376e-11,1,3.2427e-16,2.3733e-09,1,0.002343,0.0015,0.002343,5e-06
2.5e-16,22.507,0.20254,3.5261e-06,2.7707e-23,6.5262e-12,8.8128e-12,0,1.4559e-09,1.3606e-09,1.7776e-07,2.2679e-09,7.1756e-09,6.7062e-09,9.1548e-11,1,3.2488e-16,2.378e-09,1,0.002346,0.0015,0.002346,5e-06
2.5e-16,22.521,0.20252,3.531e-06,2.9293e-23,6.4854e-12,8.7384e-12,0,1.4576e-09,1.3623e-09,1.7801e-07,2.271e-09,7.1852e-09,6.7152e-09,9.167e-11,1,3.2531e-16,2.3813e-09,1,0.002349,0.0015,0.002349,5e-06
2.5e-16,22.528,0.20251,3.5339e-06,3.1764e-23,6.4452e-12,8.6627e-12,0,1.4587e-09,1.3633e-09,1.7815e-07,2.2729e-09,7.191e-09,6.7205e-09,9.1743e-11,1,3.2557e-16,2.3832e-09,1,0.002352,0.0015,0.002352,5e-06
2.5e-16,22.535,0.2025,3.5367e-06,3.4236e-23,6.405e-12,8.587e-12,0,1.4598e-09,1.3643e-09,1.7829e-07,2.2747e-09,7.1967e-09,6.7259e-09,9.1816e-11,1,3.2583e-16,2.3851e-09,1,0.002355,0.0015,0.002355,5e-06
2.5e-16,22.532,0.20249,3.5361e-06,3.4848e-23,6.3673e-12,8.5094e-12,0,1.4598e-09,1.3643e-09,1.7826e-07,2.2743e-09,7.196e-09,6.7252e-09,9.1807e-11,1,3.258e-16,2.3847e-09,1,0.002358,0.0015,0.002358,5e-06
2.5e-16,22.529,0.20248,3.5355e-06,3.546e-23,6.3297e-12,8.4319e-12,0,1.4598e-09,1.3643e-09,1.7823e-07,2.2739e-09,7.1953e-09,6.7246e-09,9.1798e-11,1,3.2576e-16,2.3843e-09,1,0.002361,0.0015,0.002361,5e-06
2.5e-16,22.521,0.20247,3.5335e-06,3.6468e-23,6.2932e-12,8.3537e-12,0,1.4593e-09,1.3639e-09,1.7813e-07,2.2726e-09,7.192e-09,6.7215e-09,9.1756e-11,1,3.2562e-16,2.383e-09,1,0.002364,0.0015,0.002364,5e-06
2.5e-16,22.509,0.20246,3.5301e-06,3.7874e-23,6.2579e-12,8.2749e-12,0,1.4584e-09,1.363e-09,1.7796e-07,2.2704e-09,7.1861e-09,6.716e-09,9.1682e-11,1,3.2535e-16,2.3807e-09,1,0.002367,0.0015,0.002367,5e-06
2.5e-16,22.497,0.20244,3.5267e-06,3.928e-23,6.2227e-12,8.1961e-12,0,1.4575e-09,1.3622e-09,1.7778e-07,2.2682e-09,7.1803e-09,6.7105e-09,9.1607e-11,1,3.2508e-16,2.3784e-09,1,0.00237,0.0015,0.00237,5e-06
2.5e-16,22.48,0.20243,3.5214e-06,4.1941e-23,6.1913e-12,8.1168e-12,0,1.456e-09,1.3608e-09,1.7751e-07,2.2647e-09,7.1708e-09,6.7016e-09,9.1486e-11,1,3.2465e-16,2.3748e-09,1,0.002373,0.0015,0.002373,5e-06
2.5e-16,22.462,0.20242,3.5161e-06,4.4602e-23,6.16e-12,8.0375e-12,0,1.4545e-09,1.3594e-09,1.7724e-07,2.2612e-09,7.1613e-09,6.6928e-09,9.1364e-11,1,3.2422e-16,2.3711e-09,1,0.002376,0.0015,0.002376,5e-06
2.5e-16,22.443,0.20241,3.5105e-06,4.8024e-23,6.1302e-12,7.9582e-12,0,1.4529e-09,1.3579e-09,1.7695e-07,2.2576e-09,7.1513e-09,6.6835e-09,9.1237e-11,1,3.2377e-16,2.3673e-09,1,0.002379,0.0015,0.002379,5e-06
2.5e-16,22.423,0.2024,3.5046e-06,5.2207e-23,6.1021e-12,7.8788e-12,0,1.4513e-09,1.3563e-09,1.7665e-07,2.2538e-09,7.1409e-09,6.6737e-09,9.1104e-11,1,3.233e-16,2.3634e-09,1,0.002382,0.0015,0.002382,5e-06
2.5e-16,22.403,0.20238,3.4988e-06,5.6389e-23,6.0739e-12,7.7994e-12,0,1.4496e-09,1.3548e-09,1.7635e-07,2.25e-09,7.1304e-09,6.664e-09,9.0971e-11,1,3.2283e-16,2.3594e-09,1,0.002385,0.0015,0.002385,5e-06
2.5e-16,22.387,0.20237,3.4942e-06,6.1e-23,6.0487e-12,7.7214e-12,0,1.4483e-09,1.3536e-09,1.7612e-07,2.247e-09,7.1223e-09,6.6564e-09,9.0868e-11,1,3.2246e-16,2.3563e-09,1,0.002388,0.0015,0.002388,5e-06
2.5e-16,22.372,0.20236,3.4896e-06,6.561e-23,6.0235e-12,7.6433e-12,0,1.447e-09,1.3524e-09,1.7589e-07,2.244e-09,7.1142e-09,6.6488e-09,9.0764e-11,1,3.221e-16,2.3532e-09,1,0.002391,0.0015,0.002391,5e-06
2.5e-16,22.362,0.20235,3.4866e-06,6.7195e-23,5.9986e-12,7.5668e-12,0,1.4463e-09,1.3517e-09,1.7573e-07,2.242e-09,7.109e-09,6.644e-09,9.0698e-11,1,3.2186e-16,2.3512e-09,1,0.002394,0.0015,0.002394,5e-06
2.5e-16,22.357,0.20234,3.4852e-06,6.5756e-23,5.9742e-12,7.4917e-12,0,1.446e-09,1.3514e-09,1.7566e-07,2.2411e-09,7.1068e-09,6.6418e-09,9.0669e-11,1,3.2176e-16,2.3502e-09,1,0.002397,0.0015,0.002397,5e-06
2.5e-16,22.353,0.20233,3.4838e-06,6.4318e-23,5.9497e-12,7.4166e-12,0,1.4457e-09,1.3511e-09,1.7559e-07,2.2402e-09,7.1045e-09,6.6397e-09,9.064e-11,1,3.2166e-16,2.3493e-09,1,0.0024,0.0015,0.0024,5e-06
2.5e-16,22.367,0.20231,3.4871e-06,5.8244e-23,5.9252e-12,7.3465e-12,0,1.4469e-09,1.3522e-09,1.7576e-07,2.2423e-09,7.111e-09,6.6458e-09,9.0723e-11,1,3.2195e-16,2.3515e-09,1,0.002403,0.0015,0.002403,5e-06
2.5e-16,22.382,0.2023,3.4905e-06,5.2171e-23,5.9007e-12,7.2765e-12,0,1.448e-09,1.3533e-09,1.7593e-07,2.2445e-09,7.1174e-09,6.6518e-09,9.0805e-11,1,3.2224e-16,2.3538e-09,1,0.002406,0.0015,0.002406,5e-06
2.5e-16,22.407,0.20229,3.497e-06,4.7918e-23,5.8754e-12,7.209e-12,0,1.4502e-09,1.3553e-09,1.7626e-07,2.2487e-09,7.1296e-09,6.6632e-09,9.0961e-11,1,3.2279e-16,2.3582e-09,1,0.002409,0.0015,0.002409,5e-06
2.5e-16,22.445,0.20228,3.5065e-06,4.5487e-23,5.8494e-12,7.1442e-12,0,1.4533e-09,1.3582e-09,1.7674e-07,2.2549e-09,7.1475e-09,6.6799e-09,9.1189e-11,1,3.236e-16,2.3647e-09,1,0.002412,0.0015,0.002412,5e-06
2.5e-16,22.482,0.20227,3.5161e-06,4.3056e-23,5.8234e-12,7.0794e-12,0,1.4564e-09,1.3611e-09,1.7723e-07,2.2611e-09,7.1655e-09,6.6967e-09,9.1418e-11,1,3.2441e-16,2.3711e-09,1,0.002415,0.0015,0.002415,5e-06
2.5e-16,22.543,0.20226,3.5325e-06,4.2479e-23,5.7965e-12,7.02e-12,0,1.4616e-09,1.366e-09,1.7806e-07,2.2717e-09,7.1958e-09,6.725e-09,9.1805e-11,1,3.2579e-16,2.3822e-09,1,0.002418,0.0015,0.002418,5e-06
2.5e-16,22.605,0.20225,3.5488e-06,4.1903e-23,5.7697e-12,6.9606e-12,0,1.4668e-09,1.3709e-09,1.7889e-07,2.2824e-09,7.2261e-09,6.7534e-09,9.2192e-11,1,3.2716e-16,2.3933e-09,1,0.002421,0.0015,0.002421,5e-06
2.5e-16,22.676,0.20223,3.568e-06,4.0445e-23,5.7424e-12,6.9034e-12,0,1.4729e-09,1.3765e-09,1.7987e-07,2.2948e-09,7.2617e-09,6.7866e-09,9.2645e-11,1,3.2877e-16,2.4063e-09,1,0.002424,0.0015,0.002424,5e-06
2.5e-16,22.757,0.20222,3.5901e-06,3.8105e-23,5.7148e-12,6.8483e-12,0,1.4799e-09,1.383e-09,1.8099e-07,2.3091e-09,7.3025e-09,6.8247e-09,9.3166e-11,1,3.3062e-16,2.4212e-09,1,0.002427,0.0015,0.002427,5e-06
2.5e-16,22.839,0.20221,3.6121e-06,3.5765e-23,5.6872e-12,6.7932e-12,0,1.4868e-09,1.3896e-09,1.8211e-07,2.3234e-09,7.3433e-09,6.8629e-09,9.3687e-11,1,3.3246e-16,2.4361e-09,1,0.00243,0.0015,0.00243,5e-06
2.5e-16,22.932,0.2022,3.638e-06,3.6269e-23,5.66e-12,6.741e-12,0,1.495e-09,1.3972e-09,1.8343e-07,2.3403e-09,7.3912e-09,6.9076e-09,9.4297e-11,1,3.3463e-16,2.4536e-09,1,0.002433,0.0015,0.002433,5e-06
2.5e-16,23.026,0.20219,3.6639e-06,3.6774e-23,5.6327e-12,6.6888e-12,0,1.5031e-09,1.4048e-09,1.8475e-07,2.3571e-09,7.439e-09,6.9524e-09,9.4908e-11,1,3.368e-16,2.4712e-09,1,0.002436,0.0015,0.002436,5e-06
2.5e-16,23.12,0.20218,3.6905e-06,3.8827e-23,5.6057e-12,6.6367e-12,0,1.5115e-09,1.4126e-09,1.861e-07,2.3743e-09,7.4882e-09,6.9983e-09,9.5535e-11,1,3.3902e-16,2.4891e-09,1,0.002439,0.0015,0.002439,5e-06
2.5e-16,23.216,0.20216,3.7178e-06,4.243e-23,5.5789e-12,6.5846e-12,0,1.5201e-09,1.4207e-09,1.8749e-07,2.392e-09,7.5386e-09,7.0454e-09,9.6178e-11,1,3.4131e-16,2.5076e-09,1,0.002442,0.0015,0.002442,5e-06
2.5e-16,23.312,0.20215,3.745e-06,4.6033e-23,5.5522e-12,6.5325e-12,0,1.5287e-09,1.4287e-09,1.8888e-07,2.4097e-09,7.589e-09,7.0925e-09,9.6822e-11,1,3.4359e-16,2.526e-09,1,0.002445,0.0015,0.002445,5e-06
2.5e-16,23.4,0.20214,3.771e-06,5.2077e-23,5.527e-12,6.4784e-12,0,1.5369e-09,1.4364e-09,1.902e-07,2.4266e-09,7.6372e-09,7.1376e-09,9.7437e-11,1,3.4577e-16,2.5436e-09,1,0.002448,0.0015,0.002448,5e-06
2.5e-16,23.488,0.20213,3.7971e-06,5.8121e-23,5.5019e-12,6.4243e-12,0,1.5452e-09,1.4441e-09,1.9152e-07,2.4435e-09,7.6854e-09,7.1827e-09,9.8052e-11,1,3.4795e-16,2.5613e-09,1,0.002451,0.0015,0.002451,5e-06
2.5e-16,23.569,0.20212,3.8214e-06,6.445e-23,5.4778e-12,6.3684e-12,0,1.5529e-09,1.4513e-09,1.9276e-07,2.4593e-09,7.7306e-09,7.2248e-09,9.8628e-11,1,3.5e-16,2.5777e-09,1,0.002454,0.0015,0.002454,5e-06
2.5e-16,23.643,0.20211,3.844e-06,7.1065e-23,5.4546e-12,6.3106e-12,0,1.5601e-09,1.458e-09,1.9391e-07,2.474e-09,7.7726e-09,7.2641e-09,9.9164e-11,1,3.519e-16,2.593e-09,1,0.002457,0.0015,0.002457,5e-06
2.5e-16,23.717,0.20209,3.8666e-06,7.7681e-23,5.4314e-12,6.2528e-12,0,1.5673e-09,1.4648e-09,1.9506e-07,2.4887e-09,7.8147e-09,7.3035e-09,9.9701e-11,1,3.538e-16,2.6083e-09,1,0.00246,0.0015,0.00246,5e-06
2.5e-16,23.773,0.20208,3.8845e-06,8.0653e-23,5.411e-12,6.1912e-12,0,1.5731e-09,1.4702e-09,1.9597e-07,2.5003e-09,7.8481e-09,7.3347e-09,1.0013e-10,1,3.5532e-16,2.6205e-09,1,0.002463,0.0015,0.002463,5e-06
2.5e-16,23.829,0.20207,3.9024e-06,8.3624e-23,5.3906e-12,6.1297e-12,0,1.5789e-09,1.4756e-09,1.9688e-07,2.5119e-09,7.8815e-09,7.3659e-09,1.0055e-10,1,3.5683e-16,2.6326e-09,1,0.002466,0.0015,0.002466,5e-06
2.5e-16,23.876,0.20206,3.9177e-06,8.6149e-23,5.3711e-12,6.0662e-12,0,1.5838e-09,1.4802e-09,1.9766e-07,2.5218e-09,7.9101e-09,7.3927e-09,1.0092e-10,1,3.5812e-16,2.6429e-09,1,0.002469,0.0015,0.002469,5e-06
2.5e-16,23.914,0.20205,3.9304e-06,8.8226e-23,5.3526e-12,6.0008e-12,0,1.588e-09,1.4841e-09,1.983e-07,2.53e-09,7.934e-09,7.4149e-09,1.0122e-10,1,3.592e-16,2.6514e-09,1,0.002472,0.0015,0.002472,5e-06
2.5e-16,23.953,0.20204,3.943e-06,9.0302e-23,5.3341e-12,5.9355e-12,0,1.5922e-09,1.488e-09,1.9895e-07,2.5382e-09,7.9578e-09,7.4372e-09,1.0153e-10,1,3.6028e-16,2.66e-09,1,0.002475,0.0015,0.002475,5e-06
2.5e-16,23.975,0.20202,3.9506e-06,8.929e-23,5.3173e-12,5.8669e-12,0,1.5947e-09,1.4904e-09,1.9933e-07,2.5431e-09,7.9722e-09,7.4507e-09,1.0171e-10,1,3.6093e-16,2.6651e-09,1,0.002478,0.0015,0.002478,5e-06
2.5e-16,23.998,0.20201,3.9582e-06,8.8278e-23,5.3004e-12,5.7984e-12,0,1.5973e-09,1.4928e-09,1.9971e-07,2.548e-09,7.9867e-09,7.4642e-09,1.019e-10,1,3.6159e-16,2.6703e-09,1,0.002481,0.0015,0.002481,5e-06
2.5e-16,24.013,0.202,3.9635e-06,8.68e-23,5.2841e-12,5.7283e-12,0,1.5992e-09,1.4946e-09,1.9998e-07,2.5514e-09,7.997e-09,7.4738e-09,1.0203e-10,1,3.6205e-16,2.6738e-09,1,0.002484,0.0015,0.002484,5e-06
2.5e-16,24.023,0.20199,3.9665e-06,8.4856e-23,5.2682e-12,5.6567e-12,0,1.6003e-09,1.4956e-09,2.0014e-07,2.5534e-09,8.003e-09,7.4794e-09,1.021e-10,1,3.6233e-16,2.6759e-09,1,0.002487,0.0015,0.002487,5e-06
2.5e-16,24.032,0.20198,3.9695e-06,8.2912e-23,5.2523e-12,5.5851e-12,0,1.6015e-09,1.4967e-09,2.0029e-07,2.5553e-09,8.009e-09,7.4851e-09,1.0218e-10,1,3.626e-16,2.6779e-09,1,0.00249,0.0015,0.00249,5e-06
2.5e-16,24.03,0.20197,3.9688e-06,8.6047e-23,5.2371e-12,5.5114e-12,0,1.6014e-09,1.4967e-09,2.0025e-07,2.5548e-09,8.0081e-09,7.4842e-09,1.0217e-10,1,3.6256e-16,2.6774e-09,1,0.002493,0.0015,0.002493,5e-06
2.5e-16,24.028,0.20195,3.968e-06,8.918e-23,5.2219e-12,5.4378e-12,0,1.6014e-09,1.4966e-09,2.0021e-07,2.5543e-09,8.0071e-09,7.4833e-09,1.0216e-10,1,3.6251e-16,2.6769e-09,1,0.002496,0.0015,0.002496,5e-06
2.5e-16,24.021,0.20194,3.9657e-06,9.2985e-23,5.2069e-12,5.3634e-12,0,1.6009e-09,1.4961e-09,2.0009e-07,2.5528e-09,8.0034e-09,7.4798e-09,1.0211e-10,1,3.6234e-16,2.6753e-09,1,0.002499,0.0015,0.002499,5e-06
2.5e-16,24.01,0.20193,3.962e-06,9.7461e-23,5.1919e-12,5.2884e-12,0,1.5999e-09,1.4952e-09,1.999e-07,2.5503e-09,7.9969e-09,7.4737e-09,1.0202e-10,1,3.6205e-16,2.6728e-09,1,0.002502,0.0015,0.002502,5e-06
2.5e-16,23.998,0.20192,3.9582e-06,1.0194e-22,5.177e-12,5.2133e-12,0,1.5989e-09,1.4943e-09,1.997e-07,2.5479e-09,7.9903e-09,7.4676e-09,1.0194e-10,1,3.6175e-16,2.6702e-09,1,0.002505,0.0015,0.002505,5e-06
2.5e-16,23.98,0.20191,3.9523e-06,1.0373e-22,5.1628e-12,5.138e-12,0,1.5973e-09,1.4928e-09,1.9941e-07,2.5441e-09,7.98e-09,7.458e-09,1.0181e-10,1,3.6129e-16,2.6663e-09,1,0.002508,0.0015,0.002508,5e-06
2.5e-16,23.961,0.2019,3.9465e-06,1.0553e-22,5.1486e-12,5.0627e-12,0,1.5957e-09,1.4913e-09,1.9911e-07,2.5403e-09,7.9698e-09,7.4484e-09,1.0168e-10,1,3.6082e-16,2.6623e-09,1,0.002511,0.0015,0.002511,5e-06
2.5e-16,23.942,0.20188,3.9405e-06,1.057e-22,5.1347e-12,4.9877e-12,0,1.594e-09,1.4897e-09,1.988e-07,2.5363e-09,7.9592e-09,7.4385e-09,1.0154e-10,1,3.6034e-16,2.6582e-09,1,0.002514,0.0015,0.002514,5e-06
2.5e-16,23.921,0.20187,3.9342e-06,1.0422e-22,5.1211e-12,4.913e-12,0,1.5923e-09,1.4881e-09,1.9848e-07,2.5323e-09,7.9482e-09,7.4282e-09,1.014e-10,1,3.5985e-16,2.654e-09,1,0.002517,0.0015,0.002517,5e-06
2.5e-16,23.9,0.20186,3.928e-06,1.0275e-22,5.1076e-12,4.8383e-12,0,1.5906e-09,1.4865e-09,1.9816e-07,2.5282e-09,7.9372e-09,7.418e-09,1.0126e-10,1,3.5935e-16,2.6498e-09,1,0.00252,0.0015,0.00252,5e-06
2.5e-16,23.884,0.20185,3.9235e-06,1.0085e-22,5.0948e-12,4.7656e-12,0,1.5894e-09,1.4854e-09,1.9794e-07,2.5253e-09,7.9295e-09,7.4108e-09,1.0117e-10,1,3.59e-16,2.6467e-09,1,0.002523,0.0015,0.002523,5e-06
2.5e-16,23.869,0.20184,3.919e-06,9.8949e-23,5.0821e-12,4.6929e-12,0,1.5882e-09,1.4843e-09,1.9771e-07,2.5223e-09,7.9218e-09,7.4035e-09,1.0107e-10,1,3.5865e-16,2.6437e-09,1,0.002526,0.0015,0.002526,5e-06
2.5e-16,23.86,0.20183,3.9166e-06,9.8238e-23,5.0693e-12,4.6221e-12,0,1.5877e-09,1.4838e-09,1.9758e-07,2.5207e-09,7.9177e-09,7.3997e-09,1.0102e-10,1,3.5847e-16,2.642e-09,1,0.002529,0.0015,0.002529,5e-06
2.5e-16,23.858,0.20181,3.9161e-06,9.8719e-23,5.0566e-12,4.553e-12,0,1.5878e-09,1.4839e-09,1.9756e-07,2.5204e-09,7.9174e-09,7.3994e-09,1.0101e-10,1,3.5845e-16,2.6417e-09,1,0.002532,0.0015,0.002532,5e-06
2.5e-16,23.856,0.2018,3.9157e-06,9.9199e-23,5.0438e-12,4.4839e-12,0,1.5878e-09,1.484e-09,1.9753e-07,2.5201e-09,7.9171e-09,7.3991e-09,1.0101e-10,1,3.5844e-16,2.6414e-09,1,0.002535,0.0015,0.002535,5e-06
2.5e-16,23.877,0.20179,3.9213e-06,9.8448e-23,5.0309e-12,4.4202e-12,0,1.5898e-09,1.4857e-09,1.9782e-07,2.5238e-09,7.9278e-09,7.4092e-09,1.0114e-10,1,3.5892e-16,2.6452e-09,1,0.002538,0.0015,0.002538,5e-06
2.5e-16,23.897,0.20178,3.927e-06,9.7697e-23,5.0179e-12,4.3565e-12,0,1.5917e-09,1.4875e-09,1.9811e-07,2.5275e-09,7.9386e-09,7.4193e-09,1.0128e-10,1,3.5941e-16,2.649e-09,1,0.002541,0.0015,0.002541,5e-06
2.5e-16,23.932,0.20177,3.9364e-06,9.5939e-23,5.005e-12,4.2957e-12,0,1.5947e-09,1.4904e-09,1.9858e-07,2.5336e-09,7.9562e-09,7.4357e-09,1.0151e-10,1,3.6021e-16,2.6554e-09,1,0.002544,0.0015,0.002544,5e-06
2.5e-16,23.98,0.20176,3.9496e-06,9.3172e-23,4.992e-12,4.2377e-12,0,1.599e-09,1.4943e-09,1.9926e-07,2.5421e-09,7.9808e-09,7.4587e-09,1.0182e-10,1,3.6132e-16,2.6644e-09,1,0.002547,0.0015,0.002547,5e-06
2.5e-16,24.029,0.20174,3.9628e-06,9.0405e-23,4.979e-12,4.1798e-12,0,1.6032e-09,1.4983e-09,1.9993e-07,2.5507e-09,8.0053e-09,7.4816e-09,1.0213e-10,1,3.6243e-16,2.6733e-09,1,0.00255,0.0015,0.00255,5e-06
2.5e-16,24.104,0.20173,3.9835e-06,9.0873e-23,4.9664e-12,4.1275e-12,0,1.6096e-09,1.5043e-09,2.0098e-07,2.5642e-09,8.0434e-09,7.5172e-09,1.0262e-10,1,3.6416e-16,2.6873e-09,1,0.002553,0.0015,0.002553,5e-06
