"D_X","E850","SAC","SI","SIC","SIP","SS","XI_VS","XI_alpha","XPB","XPB_VS","XS_VS","alpha.water","p","p_rgh","sourceXI_alpha","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.728e-11,0.051255,0.76122,0.21288,0.0025249,0.013965,0.16398,14.602,0.19934,56.473,31.726,6.0016,0,16.973,20.153,2.9111e-07,-2.301e-07,7.8238e-08,1.0017,1,0.000321,0.0015,0.000321,5e-06
1.728e-11,0.04961,0.76139,0.21284,0.0025204,0.013967,0.16409,14.601,0.19933,56.469,31.724,6.0013,0,16.952,20.163,2.911e-07,-2.3351e-07,7.8226e-08,1.0017,1,0.000324,0.0015,0.000324,5e-06
1.728e-11,0.048034,0.76156,0.21279,0.0025159,0.01397,0.1642,14.601,0.19932,56.466,31.722,6.001,0,16.934,20.174,2.9109e-07,-2.3678e-07,7.8214e-08,1.0016,1,0.000327,0.0015,0.000327,5e-06
1.728e-11,0.046458,0.76173,0.21275,0.0025114,0.013972,0.16431,14.6,0.19931,56.463,31.721,6.0008,0,16.915,20.184,2.9108e-07,-2.4006e-07,7.8203e-08,1.0016,1,0.00033,0.0015,0.00033,5e-06
1.728e-11,0.045008,0.76191,0.2127,0.0025069,0.013974,0.16443,14.599,0.1993,56.459,31.719,6.0005,0,16.901,20.2,2.9107e-07,-2.4307e-07,7.8192e-08,1.0015,1,0.000333,0.0015,0.000333,5e-06
1.728e-11,0.043559,0.76208,0.21265,0.0025024,0.013977,0.16454,14.599,0.19929,56.456,31.717,6.0002,0,16.887,20.216,2.9106e-07,-2.4608e-07,7.8181e-08,1.0015,1,0.000336,0.0015,0.000336,5e-06
1.728e-11,0.042167,0.76225,0.2126,0.0024979,0.013979,0.16466,14.598,0.19928,56.453,31.715,5.9999,0,16.879,20.237,2.9105e-07,-2.4897e-07,7.817e-08,1.0014,1,0.000339,0.0015,0.000339,5e-06
1.728e-11,0.040833,0.76242,0.21255,0.0024933,0.013981,0.16478,14.597,0.19927,56.449,31.713,5.9996,0,16.875,20.263,2.9104e-07,-2.5174e-07,7.816e-08,1.0014,1,0.000342,0.0015,0.000342,5e-06
1.728e-11,0.039499,0.76259,0.2125,0.0024888,0.013984,0.16489,14.596,0.19926,56.446,31.711,5.9993,0,16.871,20.289,2.9102e-07,-2.5451e-07,7.815e-08,1.0013,1,0.000345,0.0015,0.000345,5e-06
1.728e-11,0.038272,0.76276,0.21245,0.0024843,0.013986,0.16501,14.596,0.19925,56.442,31.709,5.9989,0,16.888,20.336,2.9101e-07,-2.5705e-07,7.8139e-08,1.0012,1,0.000348,0.0015,0.000348,5e-06
1.728e-11,0.037045,0.76293,0.21241,0.0024797,0.013988,0.16513,14.595,0.19924,56.438,31.707,5.9986,0,16.904,20.382,2.91e-07,-2.596e-07,7.8127e-08,1.0012,1,0.000351,0.0015,0.000351,5e-06
1.728e-11,0.035867,0.7631,0.21236,0.0024751,0.013991,0.16525,14.594,0.19922,56.434,31.704,5.9982,0,16.939,20.447,2.9097e-07,-2.6203e-07,7.8111e-08,1.0011,1,0.000354,0.0015,0.000354,5e-06
1.728e-11,0.034736,0.76326,0.2123,0.0024706,0.013993,0.16537,14.593,0.19921,56.43,31.702,5.9978,0,16.993,20.531,2.9094e-07,-2.6436e-07,7.8089e-08,1.001,1,0.000357,0.0015,0.000357,5e-06
1.728e-11,0.033605,0.76343,0.21225,0.002466,0.013995,0.16549,14.592,0.1992,56.425,31.7,5.9974,0,17.048,20.614,2.909e-07,-2.6668e-07,7.8067e-08,1.0009,1,0.00036,0.0015,0.00036,5e-06
1.3861e-11,0.032573,0.7636,0.2122,0.0024614,0.013998,0.16562,14.59,0.19917,56.417,31.695,5.9966,0,17.206,20.803,2.9073e-07,-2.6865e-07,7.7974e-08,1.0008,1,0.000363,0.0015,0.000363,5e-06
1.0442e-11,0.031542,0.76376,0.21215,0.0024568,0.014,0.16574,14.588,0.19915,56.41,31.691,5.9958,0,17.365,20.991,2.9055e-07,-2.7063e-07,7.7882e-08,1.0007,1,0.000366,0.0015,0.000366,5e-06
7.0043e-12,0.03054,0.76393,0.2121,0.0024522,0.014002,0.16586,14.523,0.19826,56.144,31.541,5.969,0.0044951,17.54,21.196,2.8884e-07,-2.7098e-07,7.7182e-08,0.99603,1,0.000369,0.0015,0.000369,5e-06
3.549e-12,0.029567,0.76408,0.21205,0.0024477,0.014005,0.16598,14.395,0.1965,55.62,31.247,5.9161,0.013485,17.733,21.418,2.8558e-07,-2.6972e-07,7.5874e-08,0.98687,1,0.000372,0.0015,0.000372,5e-06
9.3702e-14,0.028595,0.76424,0.212,0.0024431,0.014007,0.1661,14.266,0.19475,55.096,30.953,5.8632,0.022475,17.926,21.64,2.8233e-07,-2.6846e-07,7.4567e-08,0.97771,1,0.000375,0.0015,0.000375,5e-06
5.6988e-14,0.027898,0.76436,0.21196,0.002439,0.014009,0.16619,12.164,0.16606,46.922,26.361,4.9988,0.16718,17.585,21.323,2.3994e-07,-2.2864e-07,6.2675e-08,0.83293,1,0.000378,0.0015,0.000378,5e-06
2.0274e-14,0.0272,0.76447,0.21192,0.0024349,0.014011,0.16629,10.062,0.13736,38.747,21.768,4.1345,0.31189,17.244,21.007,1.9756e-07,-1.8883e-07,5.0783e-08,0.68815,1,0.000381,0.0015,0.000381,5e-06
1.5909e-15,0.026715,0.76456,0.2119,0.0024312,0.014012,0.16636,7.6494,0.10442,29.403,16.519,3.1425,0.47754,16.881,20.667,1.4954e-07,-1.432e-07,3.7823e-08,0.52246,1,0.000384,0.0015,0.000384,5e-06
9.3885e-16,0.026443,0.76462,0.21188,0.0024279,0.014014,0.16641,4.9252,0.067235,18.89,10.613,2.0229,0.66414,16.497,20.306,9.5882e-08,-9.1772e-08,2.3796e-08,0.33586,1,0.000387,0.0015,0.000387,5e-06
2.8678e-16,0.026171,0.76468,0.21186,0.0024246,0.014015,0.16647,2.201,0.030046,8.3774,4.7064,0.90323,0.85074,16.113,19.944,4.2227e-08,-4.034e-08,9.7684e-09,0.14926,1,0.00039,0.0015,0.00039,5e-06
2.7294e-16,0.026098,0.76472,0.21184,0.0024217,0.014016,0.16651,1.3902,0.018978,5.2891,2.9714,0.57046,0.90576,16.126,19.985,2.6676e-08,-2.5477e-08,6.1477e-09,0.094245,1,0.000393,0.0015,0.000393,5e-06
2.591e-16,0.026025,0.76476,0.21183,0.0024188,0.014018,0.16655,0.57942,0.0079098,2.2009,1.2364,0.23769,0.96077,16.139,20.025,1.1124e-08,-1.0615e-08,2.527e-09,0.039233,1,0.000396,0.0015,0.000396,5e-06
2.5177e-16,0.025979,0.76481,0.21181,0.002416,0.014019,0.16659,0.14149,0.0019315,0.53382,0.2999,0.057971,0.99047,16.131,20.045,2.723e-09,-2.5886e-09,5.8197e-10,0.0095335,1,0.000399,0.0015,0.000399,5e-06
2.5095e-16,0.02596,0.76485,0.2118,0.0024132,0.01402,0.16663,0.076386,0.0010428,0.288,0.1618,0.031291,0.99486,16.101,20.045,1.4714e-09,-1.3981e-09,3.1262e-10,0.0051442,1,0.000402,0.0015,0.000402,5e-06
2.5014e-16,0.025942,0.76489,0.21179,0.0024104,0.014021,0.16667,0.011281,0.000154,0.042173,0.023693,0.0046113,0.99925,16.072,20.045,2.1984e-10,-2.077e-10,4.3271e-11,0.000755,1,0.000405,0.0015,0.000405,5e-06
2.5009e-16,0.025936,0.76493,0.21177,0.0024076,0.014022,0.16671,0.0071081,9.7034e-05,0.026558,0.01492,0.002905,0.99952,16.044,20.046,1.3854e-10,-1.3083e-10,2.7125e-11,0.00047552,1,0.000408,0.0015,0.000408,5e-06
2.5004e-16,0.025931,0.76497,0.21176,0.0024048,0.014023,0.16675,0.0029352,4.0069e-05,0.010942,0.006147,0.0011987,0.9998,16.016,20.048,5.7229e-11,-5.3962e-11,1.0979e-11,0.00019603,1,0.000411,0.0015,0.000411,5e-06
2.5001e-16,0.025927,0.76501,0.21174,0.002402,0.014025,0.16679,0.00069697,9.5145e-06,0.0025724,0.0014451,0.00028376,0.99995,15.988,20.049,1.3606e-11,-1.2743e-11,2.3771e-12,4.6207e-05,1,0.000414,0.0015,0.000414,5e-06
2.5e-16,0.025926,0.76505,0.21173,0.0023992,0.014026,0.16682,0.00039332,5.3692e-06,0.0014493,0.00081424,0.00016004,0.99997,15.958,20.049,7.6661e-12,-7.1725e-12,1.3198e-12,2.6045e-05,1,0.000417,0.0015,0.000417,5e-06
2.5e-16,0.025924,0.76509,0.21172,0.0023965,0.014027,0.16686,8.9662e-05,1.224e-06,0.00032633,0.00018333,3.6321e-05,0.99999,15.929,20.049,1.7262e-12,-1.6021e-12,2.626e-13,5.8831e-06,1,0.00042,0.0015,0.00042,5e-06
2.5e-16,0.025923,0.76514,0.2117,0.0023937,0.014028,0.1669,5.8972e-05,8.0504e-07,0.00021436,0.00012043,2.3877e-05,1,15.9,20.049,1.1337e-12,-1.0514e-12,1.7041e-13,3.8659e-06,1,0.000423,0.0015,0.000423,5e-06
2.5e-16,0.025923,0.76518,0.21169,0.0023909,0.014029,0.16694,2.8282e-05,3.8608e-07,0.0001024,5.753e-05,1.1433e-05,1,15.87,20.049,5.4124e-13,-5.0078e-13,7.8224e-14,1.8486e-06,1,0.000426,0.0015,0.000426,5e-06
2.5e-16,0.025922,0.76522,0.21168,0.0023881,0.01403,0.16698,1.0812e-05,1.4759e-07,3.8775e-05,2.1784e-05,4.3533e-06,1,15.841,20.049,2.0468e-13,-1.8829e-13,2.6691e-14,7.0172e-07,1,0.000429,0.0015,0.000429,5e-06
2.5e-16,0.025922,0.76526,0.21166,0.0023853,0.014031,0.16702,6.5604e-06,8.9557e-08,2.3477e-05,1.3189e-05,2.639e-06,1,15.811,20.049,1.2403e-13,-1.1397e-13,1.5813e-14,4.2511e-07,1,0.000432,0.0015,0.000432,5e-06
2.5e-16,0.025922,0.7653,0.21165,0.0023825,0.014033,0.16706,2.3091e-06,3.1522e-08,8.1795e-06,4.5952e-06,9.2456e-07,1,15.782,20.049,4.3391e-14,-3.9646e-14,4.9356e-15,1.485e-07,1,0.000435,0.0015,0.000435,5e-06
2.5e-16,0.025922,0.76534,0.21163,0.0023798,0.014034,0.1671,1.5646e-06,2.1358e-08,5.535e-06,3.1096e-06,6.2606e-07,1,15.752,20.049,2.9392e-14,-2.6837e-14,3.2967e-15,1.0052e-07,1,0.000438,0.0015,0.000438,5e-06
2.5e-16,0.025922,0.76538,0.21162,0.002377,0.014035,0.16713,8.2005e-07,1.1195e-08,2.8906e-06,1.6239e-06,3.2756e-07,1,15.723,20.049,1.5392e-14,-1.4028e-14,1.6577e-15,5.2545e-08,1,0.000441,0.0015,0.000441,5e-06
2.5e-16,0.025922,0.76542,0.21161,0.0023742,0.014036,0.16717,3.7467e-07,5.1147e-09,1.3118e-06,7.3698e-07,1.4917e-07,1,15.694,20.049,7.0211e-15,-6.3765e-15,6.9809e-16,2.3887e-08,1,0.000444,0.0015,0.000444,5e-06
2.5e-16,0.025923,0.76546,0.21159,0.0023714,0.014037,0.16721,2.2843e-07,3.1183e-09,7.986e-07,4.4865e-07,9.0879e-08,1,15.664,20.049,4.2783e-15,-3.8809e-15,4.1779e-16,1.4548e-08,1,0.000447,0.0015,0.000447,5e-06
2.5e-16,0.025923,0.7655,0.21158,0.0023686,0.014038,0.16725,8.2185e-08,1.1219e-09,2.8538e-07,1.6033e-07,3.2588e-08,1,15.635,20.049,1.5354e-15,-1.3853e-15,1.3749e-16,5.2077e-09,1,0.00045,0.0015,0.00045,5e-06
2.5e-16,0.025923,0.76555,0.21157,0.0023658,0.014039,0.16729,5.4007e-08,7.3725e-10,1.8753e-07,1.0535e-07,2.1418e-08,1,15.605,20.049,1.0089e-15,-9.0668e-16,8.9965e-17,3.4221e-09,1,0.000453,0.0015,0.000453,5e-06
2.5e-16,0.025923,0.76559,0.21155,0.002363,0.014041,0.16733,2.5829e-08,3.5259e-10,8.9676e-08,5.038e-08,1.0248e-08,1,15.576,20.049,4.8245e-16,-4.2804e-16,4.2445e-17,1.6366e-09,1,0.000456,0.0015,0.000456,5e-06
2.5e-16,0.025923,0.76563,0.21154,0.0023603,0.014042,0.16737,9.6241e-09,1.3138e-10,3.3474e-08,1.8806e-08,3.8283e-09,1,15.546,20.049,1.8e-16,-1.5269e-16,1.5548e-17,6.1071e-10,1,0.000459,0.0015,0.000459,5e-06
2.5e-16,0.025924,0.76567,0.21152,0.0023575,0.014043,0.1674,5.3929e-09,7.362e-11,1.892e-08,1.0629e-08,2.1595e-09,1,15.517,20.049,1.0157e-16,-8.0639e-17,9.2749e-18,3.4449e-10,1,0.000462,0.0015,0.000462,5e-06
2.5e-16,0.025924,0.76571,0.21151,0.0023547,0.014044,0.16744,1.1617e-09,1.5859e-11,4.366e-09,2.4528e-09,4.9077e-10,1,15.487,20.049,2.3143e-17,-8.5828e-18,3.0019e-18,7.8261e-11,1,0.000465,0.0015,0.000465,5e-06
2.5e-16,0.025924,0.76575,0.2115,0.0023519,0.014045,0.16748,7.5783e-10,1.0345e-11,2.9892e-09,1.6793e-09,3.3226e-10,1,15.458,20.049,1.5703e-17,-1.2665e-18,2.479e-18,5.3018e-11,1,0.000468,0.0015,0.000468,5e-06
2.5e-16,0.025924,0.76579,0.21148,0.0023491,0.014046,0.16752,3.5395e-10,4.8319e-12,1.6124e-09,9.0585e-10,1.7374e-10,1,15.429,20.049,8.2633e-18,6.0497e-18,1.9561e-18,2.7775e-11,1,0.000471,0.0015,0.000471,5e-06
2.5e-16,0.025925,0.76583,0.21147,0.0023463,0.014047,0.16756,1.3943e-10,1.9033e-12,8.8146e-10,4.952e-10,8.9565e-11,1,15.399,20.049,4.3121e-18,9.9542e-18,1.6803e-18,1.4372e-11,1,0.000474,0.0015,0.000474,5e-06
2.5e-16,0.025925,0.76587,0.21146,0.0023436,0.014049,0.1676,1.1424e-10,1.5596e-12,7.9631e-10,4.4737e-10,7.9725e-11,1,15.37,20.049,3.8495e-18,1.0447e-17,1.6518e-18,1.2807e-11,1,0.000477,0.0015,0.000477,5e-06
2.5e-16,0.025925,0.76592,0.21144,0.0023408,0.01405,0.16764,8.9063e-11,1.2158e-12,7.1116e-10,3.9953e-10,6.9885e-11,1,15.34,20.049,3.387e-18,1.094e-17,1.6232e-18,1.1243e-11,1,0.00048,0.0015,0.00048,5e-06
2.5e-16,0.025925,0.76596,0.21143,0.002338,0.014051,0.16768,8.7837e-11,1.1991e-12,7.0704e-10,3.9721e-10,6.9408e-11,1,15.311,20.049,3.3645e-18,1.0964e-17,1.622e-18,1.1167e-11,1,0.000483,0.0015,0.000483,5e-06
2.5e-16,0.025926,0.766,0.21141,0.0023352,0.014052,0.16772,8.661e-11,1.1823e-12,7.0292e-10,3.949e-10,6.8931e-11,1,15.282,20.049,3.342e-18,1.0988e-17,1.6207e-18,1.1091e-11,1,0.000486,0.0015,0.000486,5e-06
2.5e-16,0.025926,0.76604,0.2114,0.0023324,0.014053,0.16775,8.5972e-11,1.1736e-12,7.0078e-10,3.9369e-10,6.8682e-11,1,15.252,20.049,3.3303e-18,1.1e-17,1.6201e-18,1.1052e-11,1,0.000489,0.0015,0.000489,5e-06
2.5e-16,0.025926,0.76608,0.21139,0.0023296,0.014054,0.16779,8.5922e-11,1.1729e-12,7.0061e-10,3.936e-10,6.8663e-11,1,15.223,20.049,3.3294e-18,1.1001e-17,1.62e-18,1.1049e-11,1,0.000492,0.0015,0.000492,5e-06
2.5e-16,0.025926,0.76612,0.21137,0.0023269,0.014055,0.16783,8.5871e-11,1.1722e-12,7.0044e-10,3.9351e-10,6.8643e-11,1,15.193,20.049,3.3285e-18,1.1002e-17,1.62e-18,1.1046e-11,1,0.000495,0.0015,0.000495,5e-06
2.5e-16,0.025926,0.76616,0.21136,0.0023241,0.014057,0.16787,8.587e-11,1.1722e-12,7.0043e-10,3.935e-10,6.8642e-11,1,15.164,20.049,3.3284e-18,1.1002e-17,1.62e-18,1.1045e-11,1,0.000498,0.0015,0.000498,5e-06
2.5e-16,0.025927,0.7662,0.21135,0.0023213,0.014058,0.16791,8.5868e-11,1.1722e-12,7.0043e-10,3.935e-10,6.8642e-11,1,15.134,20.049,3.3284e-18,1.1002e-17,1.62e-18,1.1045e-11,1,0.000501,0.0015,0.000501,5e-06
2.5e-16,0.025927,0.76624,0.21133,0.0023185,0.014059,0.16795,8.5867e-11,1.1722e-12,7.0042e-10,3.935e-10,6.8641e-11,1,15.105,20.049,3.3284e-18,1.1002e-17,1.62e-18,1.1045e-11,1,0.000504,0.0015,0.000504,5e-06
2.5e-16,0.025927,0.76628,0.21132,0.0023157,0.01406,0.16799,8.5867e-11,1.1722e-12,7.0042e-10,3.935e-10,6.8641e-11,1,15.076,20.049,3.3284e-18,1.1002e-17,1.62e-18,1.1045e-11,1,0.000507,0.0015,0.000507,5e-06
2.5e-16,0.025927,0.76633,0.21131,0.0023129,0.014061,0.16802,8.5867e-11,1.1722e-12,7.0042e-10,3.935e-10,6.8641e-11,1,15.046,20.049,3.3284e-18,1.1002e-17,1.62e-18,1.1045e-11,1,0.00051,0.0015,0.00051,5e-06
2.5e-16,0.025927,0.76637,0.21129,0.0023102,0.014062,0.16806,8.5867e-11,1.1722e-12,7.0042e-10,3.935e-10,6.8641e-11,1,15.017,20.049,3.3284e-18,1.1002e-17,1.62e-18,1.1045e-11,1,0.000513,0.0015,0.000513,5e-06
2.5e-16,0.025927,0.76641,0.21128,0.0023074,0.014063,0.1681,8.5867e-11,1.1722e-12,7.0042e-10,3.935e-10,6.8641e-11,1,14.987,20.049,3.3284e-18,1.1002e-17,1.62e-18,1.1045e-11,1,0.000516,0.0015,0.000516,5e-06
2.5e-16,0.025928,0.76645,0.21126,0.0023046,0.014065,0.16814,8.5867e-11,1.1722e-12,7.0042e-10,3.935e-10,6.8641e-11,1,14.958,20.049,3.3284e-18,1.1002e-17,1.62e-18,1.1045e-11,1,0.000519,0.0015,0.000519,5e-06
2.5e-16,0.025928,0.76649,0.21125,0.0023018,0.014066,0.16818,8.5867e-11,1.1722e-12,7.0042e-10,3.935e-10,6.8641e-11,1,14.928,20.049,3.3284e-18,1.1002e-17,1.62e-18,1.1045e-11,1,0.000522,0.0015,0.000522,5e-06
2.5e-16,0.025928,0.76653,0.21124,0.002299,0.014067,0.16822,8.5867e-11,1.1722e-12,7.0042e-10,3.935e-10,6.8641e-11,1,14.899,20.049,3.3284e-18,1.1002e-17,1.62e-18,1.1045e-11,1,0.000525,0.0015,0.000525,5e-06
2.5e-16,0.025928,0.76657,0.21122,0.0022963,0.014068,0.16826,8.5867e-11,1.1722e-12,7.0042e-10,3.935e-10,6.8641e-11,1,14.869,20.049,3.3284e-18,1.1002e-17,1.62e-18,1.1045e-11,1,0.000528,0.0015,0.000528,5e-06
2.5e-16,0.025928,0.76661,0.21121,0.0022935,0.014069,0.1683,8.5867e-11,1.1722e-12,7.0042e-10,3.935e-10,6.8641e-11,1,14.84,20.049,3.3284e-18,1.1002e-17,1.62e-18,1.1045e-11,1,0.000531,0.0015,0.000531,5e-06
2.5e-16,0.025928,0.76665,0.2112,0.0022907,0.01407,0.16833,8.5867e-11,1.1722e-12,7.0042e-10,3.935e-10,6.8641e-11,1,14.811,20.049,3.3284e-18,1.1002e-17,1.62e-18,1.1045e-11,1,0.000534,0.0015,0.000534,5e-06
2.5e-16,0.025928,0.76669,0.21118,0.0022879,0.014071,0.16837,8.5867e-11,1.1722e-12,7.0042e-10,3.935e-10,6.8641e-11,1,14.781,20.049,3.3284e-18,1.1002e-17,1.62e-18,1.1045e-11,1,0.000537,0.0015,0.000537,5e-06
2.5e-16,0.025928,0.76674,0.21117,0.0022851,0.014073,0.16841,8.5867e-11,1.1722e-12,7.0042e-10,3.935e-10,6.8641e-11,1,14.752,20.049,3.3284e-18,1.1002e-17,1.62e-18,1.1045e-11,1,0.00054,0.0015,0.00054,5e-06
2.5e-16,0.025928,0.76678,0.21115,0.0022824,0.014074,0.16845,8.5867e-11,1.1722e-12,7.0043e-10,3.935e-10,6.8641e-11,1,14.722,20.049,3.3284e-18,1.1002e-17,1.62e-18,1.1045e-11,1,0.000543,0.0015,0.000543,5e-06
2.5e-16,0.025928,0.76682,0.21114,0.0022796,0.014075,0.16849,8.5867e-11,1.1722e-12,7.0043e-10,3.935e-10,6.8641e-11,1,14.693,20.049,3.3284e-18,1.1002e-17,1.62e-18,1.1045e-11,1,0.000546,0.0015,0.000546,5e-06
2.5e-16,0.025928,0.76686,0.21113,0.0022768,0.014076,0.16853,8.5867e-11,1.1722e-12,7.0043e-10,3.935e-10,6.8641e-11,1,14.663,20.049,3.3284e-18,1.1002e-17,1.62e-18,1.1045e-11,1,0.000549,0.0015,0.000549,5e-06
2.5e-16,0.025928,0.7669,0.21111,0.002274,0.014077,0.16857,8.5867e-11,1.1722e-12,7.0043e-10,3.935e-10,6.8641e-11,1,14.634,20.049,3.3284e-18,1.1002e-17,1.62e-18,1.1045e-11,1,0.000552,0.0015,0.000552,5e-06
2.5e-16,0.025928,0.76694,0.2111,0.0022712,0.014078,0.16861,8.5867e-11,1.1722e-12,7.0043e-10,3.935e-10,6.8641e-11,1,14.605,20.049,3.3284e-18,1.1002e-17,1.62e-18,1.1045e-11,1,0.000555,0.0015,0.000555,5e-06
2.5e-16,0.025928,0.76698,0.21109,0.0022685,0.014079,0.16864,8.5867e-11,1.1722e-12,7.0043e-10,3.935e-10,6.8641e-11,1,14.575,20.049,3.3284e-18,1.1002e-17,1.62e-18,1.1045e-11,1,0.000558,0.0015,0.000558,5e-06
2.5e-16,0.025927,0.76702,0.21107,0.0022657,0.01408,0.16868,8.5867e-11,1.1722e-12,7.0043e-10,3.935e-10,6.8641e-11,1,14.546,20.049,3.3284e-18,1.1002e-17,1.62e-18,1.1045e-11,1,0.000561,0.0015,0.000561,5e-06
2.5e-16,0.025927,0.76706,0.21106,0.0022629,0.014082,0.16872,8.5867e-11,1.1722e-12,7.0043e-10,3.935e-10,6.8642e-11,1,14.516,20.049,3.3284e-18,1.1002e-17,1.62e-18,1.1045e-11,1,0.000564,0.0015,0.000564,5e-06
2.5e-16,0.025927,0.7671,0.21105,0.0022601,0.014083,0.16876,8.5867e-11,1.1722e-12,7.0043e-10,3.935e-10,6.8642e-11,1,14.487,20.049,3.3284e-18,1.1002e-17,1.62e-18,1.1045e-11,1,0.000567,0.0015,0.000567,5e-06
2.5e-16,0.025927,0.76715,0.21103,0.0022573,0.014084,0.1688,8.5867e-11,1.1722e-12,7.0043e-10,3.935e-10,6.8642e-11,1,14.457,20.049,3.3284e-18,1.1002e-17,1.62e-18,1.1045e-11,1,0.00057,0.0015,0.00057,5e-06
2.5e-16,0.025927,0.76719,0.21102,0.0022546,0.014085,0.16884,8.5867e-11,1.1722e-12,7.0043e-10,3.935e-10,6.8642e-11,1,14.428,20.049,3.3284e-18,1.1002e-17,1.62e-18,1.1045e-11,1,0.000573,0.0015,0.000573,5e-06
2.5e-16,0.025927,0.76723,0.211,0.0022518,0.014086,0.16888,8.5867e-11,1.1722e-12,7.0043e-10,3.935e-10,6.8642e-11,1,14.399,20.049,3.3284e-18,1.1002e-17,1.62e-18,1.1045e-11,1,0.000576,0.0015,0.000576,5e-06
2.5e-16,0.025926,0.76727,0.21099,0.002249,0.014087,0.16891,8.5867e-11,1.1722e-12,7.0043e-10,3.935e-10,6.8642e-11,1,14.369,20.049,3.3284e-18,1.1002e-17,1.62e-18,1.1045e-11,1,0.000579,0.0015,0.000579,5e-06
2.5e-16,0.025926,0.76731,0.21098,0.0022462,0.014088,0.16895,8.5867e-11,1.1722e-12,7.0043e-10,3.935e-10,6.8642e-11,1,14.34,20.049,3.3284e-18,1.1002e-17,1.62e-18,1.1045e-11,1,0.000582,0.0015,0.000582,5e-06
2.5e-16,0.025926,0.76735,0.21096,0.0022434,0.01409,0.16899,8.5867e-11,1.1722e-12,7.0043e-10,3.935e-10,6.8642e-11,1,14.31,20.049,3.3284e-18,1.1002e-17,1.62e-18,1.1045e-11,1,0.000585,0.0015,0.000585,5e-06
2.5e-16,0.025926,0.76739,0.21095,0.0022407,0.014091,0.16903,8.5867e-11,1.1722e-12,7.0043e-10,3.935e-10,6.8642e-11,1,14.281,20.049,3.3284e-18,1.1002e-17,1.62e-18,1.1045e-11,1,0.000588,0.0015,0.000588,5e-06
2.5e-16,0.025926,0.76743,0.21094,0.0022379,0.014092,0.16907,8.5867e-11,1.1722e-12,7.0043e-10,3.935e-10,6.8642e-11,1,14.251,20.049,3.3284e-18,1.1002e-17,1.62e-18,1.1045e-11,1,0.000591,0.0015,0.000591,5e-06
2.5e-16,0.025926,0.76747,0.21092,0.0022351,0.014093,0.16911,8.5867e-11,1.1722e-12,7.0043e-10,3.935e-10,6.8642e-11,1,14.222,20.049,3.3284e-18,1.1002e-17,1.62e-18,1.1045e-11,1,0.000594,0.0015,0.000594,5e-06
2.5e-16,0.025926,0.76751,0.21091,0.0022323,0.014094,0.16915,8.5867e-11,1.1722e-12,7.0043e-10,3.935e-10,6.8642e-11,1,14.193,20.049,3.3284e-18,1.1002e-17,1.62e-18,1.1045e-11,1,0.000597,0.0015,0.000597,5e-06
2.5e-16,0.025927,0.76755,0.21089,0.0022295,0.014095,0.16919,8.5867e-11,1.1722e-12,7.0043e-10,3.935e-10,6.8642e-11,1,14.163,20.049,3.3284e-18,1.1002e-17,1.62e-18,1.1045e-11,1,0.0006,0.0015,0.0006,5e-06
2.5e-16,0.025927,0.7676,0.21088,0.0022268,0.014096,0.16922,8.5867e-11,1.1722e-12,7.0043e-10,3.935e-10,6.8642e-11,1,14.134,20.049,3.3284e-18,1.1002e-17,1.62e-18,1.1045e-11,1,0.000603,0.0015,0.000603,5e-06
2.5e-16,0.025927,0.76764,0.21087,0.002224,0.014098,0.16926,8.5867e-11,1.1722e-12,7.0043e-10,3.935e-10,6.8642e-11,1,14.104,20.049,3.3284e-18,1.1002e-17,1.62e-18,1.1045e-11,1,0.000606,0.0015,0.000606,5e-06
2.5e-16,0.025927,0.76768,0.21085,0.0022212,0.014099,0.1693,8.5867e-11,1.1722e-12,7.0043e-10,3.935e-10,6.8642e-11,1,14.075,20.049,3.3284e-18,1.1002e-17,1.62e-18,1.1045e-11,1,0.000609,0.0015,0.000609,5e-06
2.5e-16,0.025928,0.76772,0.21084,0.0022184,0.0141,0.16934,8.5867e-11,1.1722e-12,7.0043e-10,3.935e-10,6.8642e-11,1,14.045,20.049,3.3284e-18,1.1002e-17,1.62e-18,1.1045e-11,1,0.000612,0.0015,0.000612,5e-06
2.5e-16,0.025928,0.76776,0.21083,0.0022156,0.014101,0.16938,8.5867e-11,1.1722e-12,7.0043e-10,3.935e-10,6.8642e-11,1,14.016,20.049,3.3284e-18,1.1002e-17,1.62e-18,1.1045e-11,1,0.000615,0.0015,0.000615,5e-06
2.5e-16,0.025928,0.7678,0.21081,0.0022129,0.014102,0.16942,8.5867e-11,1.1722e-12,7.0043e-10,3.935e-10,6.8642e-11,1,13.987,20.049,3.3284e-18,1.1002e-17,1.62e-18,1.1045e-11,1,0.000618,0.0015,0.000618,5e-06
2.5e-16,0.025929,0.76784,0.2108,0.0022101,0.014103,0.16946,8.5867e-11,1.1722e-12,7.0043e-10,3.935e-10,6.8642e-11,1,13.957,20.049,3.3284e-18,1.1002e-17,1.62e-18,1.1045e-11,1,0.000621,0.0015,0.000621,5e-06
2.5e-16,0.025929,0.76788,0.21079,0.0022073,0.014104,0.16949,8.5867e-11,1.1722e-12,7.0043e-10,3.935e-10,6.8642e-11,1,13.928,20.049,3.3284e-18,1.1002e-17,1.62e-18,1.1045e-11,1,0.000624,0.0015,0.000624,5e-06
